p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100,p101,p102,p103,p104,p105,groundtruth
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.005555555555555556,0.08,0.24,0.6744444444444444,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.005714285714285714,0.08476190476190476,0.24952380952380954,0.66,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.08,0.25083333333333335,0.6641666666666667,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044444444444444444,0.07185185185185185,0.24592592592592594,0.6777777777777778,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.004666666666666667,0.06933333333333333,0.24,0.686,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.004242424242424243,0.06363636363636363,0.22727272727272727,0.7048484848484848,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038888888888888888,0.06,0.2127777777777778,0.7233333333333334,0:00:00.453000
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.07444444444444444,0.23333333333333334,0.6888888888888889,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.004761904761904762,0.07428571428571429,0.22666666666666666,0.6942857142857143,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.07833333333333334,0.2325,0.6841666666666667,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044444444444444444,0.07185185185185185,0.2311111111111111,0.6925925925925925,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.004666666666666667,0.06666666666666667,0.23133333333333334,0.6973333333333334,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.004242424242424243,0.06424242424242424,0.22363636363636363,0.7078787878787879,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044444444444444444,0.06055555555555556,0.21944444444444444,0.7155555555555555,0:00:00.509000
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.05,0.1988888888888889,0.7477777777777778,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.002857142857142857,0.05619047619047619,0.19333333333333333,0.7476190476190476,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.004166666666666667,0.059166666666666666,0.19,0.7466666666666667,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044444444444444444,0.06296296296296296,0.18814814814814815,0.7444444444444445,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.004666666666666667,0.06533333333333333,0.204,0.726,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.004242424242424243,0.06181818181818182,0.21818181818181817,0.7157575757575757,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.058888888888888886,0.21833333333333332,0.7177777777777777,0:00:00.505000
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011111111111111111,0.03222222222222222,0.17,0.7966666666666666,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.002857142857142857,0.04380952380952381,0.17714285714285713,0.7761904761904762,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.049166666666666664,0.17416666666666666,0.7741666666666667,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.003703703703703704,0.054814814814814816,0.17851851851851852,0.762962962962963,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.004666666666666667,0.06066666666666667,0.19533333333333333,0.7393333333333333,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.004242424242424243,0.06060606060606061,0.20666666666666667,0.7284848484848485,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044444444444444444,0.058333333333333334,0.20666666666666667,0.7305555555555555,0:00:00.546000
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011111111111111111,0.006666666666666667,0.09555555555555556,0.8966666666666666,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009523809523809524,0.010476190476190476,0.12571428571428572,0.8628571428571429,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016666666666666668,0.029166666666666667,0.15583333333333332,0.8133333333333334,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.002962962962962963,0.04,0.1711111111111111,0.7859259259259259,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.04533333333333334,0.172,0.7793333333333333,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.004242424242424243,0.04787878787878788,0.1781818181818182,0.7696969696969697,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044444444444444444,0.05444444444444444,0.18722222222222223,0.7538888888888889,0:00:00.459000
1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022222222222222222,0.01,0.08777777777777777,0.9,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019047619047619048,0.010476190476190476,0.1019047619047619,0.8857142857142857,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.010833333333333334,0.11583333333333333,0.8708333333333333,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022222222222222222,0.017037037037037038,0.13407407407407407,0.8466666666666667,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.028,0.15933333333333333,0.8106666666666666,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030303030303030303,0.037575757575757575,0.1618181818181818,0.7975757575757576,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.002777777777777778,0.03944444444444444,0.17222222222222222,0.7855555555555556,0:00:00.556000
1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011111111111111111,0.012222222222222223,0.10777777777777778,0.8788888888888889,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019047619047619048,0.013333333333333334,0.10571428571428572,0.8790476190476191,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.011666666666666667,0.10833333333333334,0.8775,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022222222222222222,0.011111111111111112,0.10962962962962963,0.8770370370370371,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.012666666666666666,0.12933333333333333,0.856,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018181818181818182,0.02181818181818182,0.14727272727272728,0.8290909090909091,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022222222222222222,0.03111111111111111,0.15777777777777777,0.8088888888888889,0:00:00.548000
1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011111111111111111,0.012222222222222223,0.1111111111111111,0.8755555555555555,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019047619047619048,0.013333333333333334,0.1019047619047619,0.8828571428571429,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0125,0.115,0.87,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022222222222222222,0.012592592592592593,0.10814814814814815,0.8770370370370371,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.011333333333333334,0.11866666666666667,0.868,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018181818181818182,0.013333333333333334,0.13272727272727272,0.8521212121212122,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022222222222222222,0.02388888888888889,0.14777777777777779,0.8261111111111111,0:00:00.507000
1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022222222222222222,0.015555555555555555,0.11333333333333333,0.8688888888888889,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019047619047619048,0.013333333333333334,0.11428571428571428,0.8704761904761905,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016666666666666668,0.0125,0.10916666666666666,0.8766666666666667,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022222222222222222,0.012592592592592593,0.11481481481481481,0.8703703703703703,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.012666666666666666,0.112,0.8733333333333333,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024242424242424242,0.012727272727272728,0.11878787878787879,0.8660606060606061,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022222222222222222,0.015,0.13277777777777777,0.85,0:00:00.469000
1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022222222222222222,0.015555555555555555,0.11555555555555555,0.8666666666666667,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019047619047619048,0.014285714285714285,0.12,0.8638095238095238,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016666666666666668,0.014166666666666666,0.11333333333333333,0.8708333333333333,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014814814814814814,0.013333333333333334,0.11703703703703704,0.8681481481481481,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.013333333333333334,0.114,0.8706666666666667,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024242424242424242,0.012121212121212121,0.1096969696969697,0.8757575757575757,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022222222222222222,0.012777777777777779,0.12166666666666667,0.8633333333333333,0:00:00.500000
