p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100,p101,p102,p103,p104,p105,groundtruth
4.5,3.6666666666666665,3.5,4.333333333333333,0,0.0,0.0,0.0,0.0022222222222222222,0.021111111111111112,0.017777777777777778,0.012222222222222223,0.02666666666666667,0.12777777777777777,0.7922222222222223,4.538461538461538,3.769230769230769,3.5384615384615383,4.3076923076923075,0,0.0,0.0,0.0,0.002857142857142857,0.01904761904761905,0.01619047619047619,0.011428571428571429,0.023809523809523808,0.11523809523809524,0.8114285714285714,4.5,3.7777777777777777,3.5555555555555554,4.277777777777778,0,0.0,0.0,0.0,0.005833333333333334,0.020833333333333332,0.020833333333333332,0.013333333333333334,0.024166666666666666,0.11416666666666667,0.8008333333333333,4.666666666666667,3.9444444444444446,3.7222222222222223,4.444444444444445,0,0.0,0.0,0.0,0.005185185185185185,0.01925925925925926,0.02,0.011851851851851851,0.02148148148148148,0.11185185185185186,0.8103703703703704,4.380952380952381,3.7142857142857144,3.5238095238095237,4.190476190476191,0,0.0,0.0,0.0,0.005333333333333333,0.019333333333333334,0.02,0.010666666666666666,0.028,0.14066666666666666,0.776,4.625,3.9583333333333335,3.75,4.416666666666667,0,0.0,0.0,0.0012121212121212121,0.009696969696969697,0.01818181818181818,0.019393939393939394,0.012121212121212121,0.02666666666666667,0.13333333333333333,0.7793939393939394,4.653846153846154,3.9615384615384617,3.769230769230769,4.461538461538462,0,0.0,0.0,0.0011111111111111111,0.008888888888888889,0.01888888888888889,0.02,0.012222222222222223,0.02666666666666667,0.13,0.7822222222222223,0:00:00.297000
4.153846153846154,3.6153846153846154,3.4615384615384617,4.0,0,0.0,0.0,0.0,0.0022222222222222222,0.01888888888888889,0.02,0.014444444444444444,0.023333333333333334,0.14444444444444443,0.7766666666666666,4.294117647058823,3.6470588235294117,3.4705882352941178,4.117647058823529,0,0.0,0.0,0.0,0.0019047619047619048,0.021904761904761906,0.02095238095238095,0.018095238095238095,0.024761904761904763,0.1295238095238095,0.7828571428571428,4.388888888888889,3.7222222222222223,3.5,4.166666666666667,0,0.0,0.0,0.0,0.0025,0.02,0.019166666666666665,0.0175,0.024166666666666666,0.12083333333333333,0.7958333333333333,4.318181818181818,3.6818181818181817,3.4545454545454546,4.090909090909091,0,0.0,0.0,0.0,0.003703703703703704,0.02074074074074074,0.02148148148148148,0.017777777777777778,0.024444444444444446,0.11777777777777777,0.794074074074074,4.391304347826087,3.739130434782609,3.5217391304347827,4.173913043478261,0,0.0,0.0,0.0,0.004666666666666667,0.019333333333333334,0.020666666666666667,0.016666666666666666,0.022,0.11533333333333333,0.8013333333333333,4.32,3.68,3.48,4.12,0,0.0,0.0,0.0,0.0048484848484848485,0.018787878787878787,0.020606060606060607,0.015151515151515152,0.02727272727272727,0.14303030303030304,0.7703030303030303,4.517241379310345,3.896551724137931,3.689655172413793,4.310344827586207,0,0.0,0.0,0.0011111111111111111,0.008888888888888889,0.01888888888888889,0.021111111111111112,0.01611111111111111,0.02666666666666667,0.135,0.7722222222222223,0:00:00.542000
3.933333333333333,3.4,3.1333333333333333,3.6666666666666665,0,0.0,0.0,0.0,0.0033333333333333335,0.02,0.017777777777777778,0.024444444444444446,0.028888888888888888,0.15666666666666668,0.7488888888888889,4.0588235294117645,3.411764705882353,3.1176470588235294,3.764705882352941,0,0.0,0.0,0.0,0.002857142857142857,0.018095238095238095,0.018095238095238095,0.024761904761904763,0.030476190476190476,0.1457142857142857,0.76,4.238095238095238,3.5238095238095237,3.238095238095238,3.9523809523809526,0,0.0,0.0,0.0,0.0033333333333333335,0.021666666666666667,0.019166666666666665,0.025833333333333333,0.0325,0.135,0.7625,4.181818181818182,3.4545454545454546,3.1818181818181817,3.909090909090909,0,0.0,0.0,0.0,0.002962962962962963,0.02,0.017777777777777778,0.022962962962962963,0.03111111111111111,0.12518518518518518,0.78,4.269230769230769,3.576923076923077,3.3076923076923075,4.0,0,0.0,0.0,0.0,0.005333333333333333,0.020666666666666667,0.020666666666666667,0.023333333333333334,0.029333333333333333,0.124,0.7766666666666666,4.2592592592592595,3.5925925925925926,3.3333333333333335,4.0,0,0.0,0.0,0.0,0.0048484848484848485,0.02,0.02,0.021212121212121213,0.027878787878787878,0.13090909090909092,0.7751515151515151,4.5,3.8333333333333335,3.566666666666667,4.233333333333333,0,0.0,0.0,0.0005555555555555556,0.008888888888888889,0.019444444444444445,0.021111111111111112,0.020555555555555556,0.03277777777777778,0.1461111111111111,0.7505555555555555,0:00:00.333000
3.6153846153846154,3.076923076923077,2.769230769230769,3.3076923076923075,0,0.0,0.0,0.0,0.0022222222222222222,0.012222222222222223,0.012222222222222223,0.02666666666666667,0.03222222222222222,0.16333333333333333,0.7511111111111111,3.6,3.1333333333333333,2.8666666666666667,3.3333333333333335,0,0.0,0.0,0.0,0.0019047619047619048,0.013333333333333334,0.014285714285714285,0.022857142857142857,0.02857142857142857,0.15619047619047619,0.7628571428571429,3.7058823529411766,3.176470588235294,2.8823529411764706,3.411764705882353,0,0.0,0.0,0.0,0.0025,0.015,0.013333333333333334,0.020833333333333332,0.028333333333333332,0.15166666666666667,0.7683333333333333,3.8421052631578947,3.210526315789474,2.8947368421052633,3.526315789473684,0,0.0,0.0,0.0,0.0022222222222222222,0.014074074074074074,0.014074074074074074,0.02148148148148148,0.02962962962962963,0.14444444444444443,0.774074074074074,4.043478260869565,3.347826086956522,3.0434782608695654,3.739130434782609,0,0.0,0.0,0.0,0.0026666666666666666,0.017333333333333333,0.015333333333333332,0.02266666666666667,0.03133333333333333,0.136,0.7746666666666666,4.0,3.2916666666666665,3.0,3.7083333333333335,0,0.0,0.0,0.0,0.0024242424242424242,0.016363636363636365,0.014545454545454545,0.020606060606060607,0.029696969696969697,0.12787878787878787,0.7884848484848485,4.107142857142857,3.4285714285714284,3.142857142857143,3.8214285714285716,0,0.0,0.0,0.0,0.0044444444444444444,0.017222222222222222,0.017222222222222222,0.021111111111111112,0.028333333333333332,0.12666666666666668,0.785,0:00:00.295000
3.7857142857142856,3.142857142857143,2.857142857142857,3.5,0,0.0,0.0,0.0,0.0022222222222222222,0.015555555555555555,0.013333333333333334,0.03111111111111111,0.05555555555555555,0.2011111111111111,0.6811111111111111,3.7857142857142856,3.142857142857143,2.857142857142857,3.5,0,0.0,0.0,0.0,0.0019047619047619048,0.013333333333333334,0.011428571428571429,0.02666666666666667,0.05047619047619047,0.1895238095238095,0.7066666666666667,3.75,3.1875,2.9375,3.5,0,0.0,0.0,0.0,0.0016666666666666668,0.014166666666666666,0.013333333333333334,0.023333333333333334,0.045,0.175,0.7275,3.8333333333333335,3.2222222222222223,2.9444444444444446,3.5555555555555554,0,0.0,0.0,0.0,0.0022222222222222222,0.015555555555555555,0.012592592592592593,0.02148148148148148,0.04518518518518518,0.17333333333333334,0.7296296296296296,3.95,3.25,2.95,3.65,0,0.0,0.0,0.0,0.002,0.014666666666666666,0.013333333333333334,0.022,0.043333333333333335,0.16066666666666668,0.744,4.125,3.375,3.0833333333333335,3.8333333333333335,0,0.0,0.0,0.0,0.0024242424242424242,0.017575757575757574,0.014545454545454545,0.02303030303030303,0.04424242424242424,0.1509090909090909,0.7472727272727273,4.076923076923077,3.3076923076923075,3.0384615384615383,3.8076923076923075,0,0.0,0.0,0.0,0.002777777777777778,0.017222222222222222,0.014444444444444444,0.021666666666666667,0.041666666666666664,0.14333333333333334,0.7588888888888888,0:00:00.478000
3.6153846153846154,3.0,2.6923076923076925,3.3076923076923075,0,0.0,0.0,0.0,0.0011111111111111111,0.012222222222222223,0.011111111111111112,0.03222222222222222,0.06777777777777778,0.2222222222222222,0.6533333333333333,3.642857142857143,3.0714285714285716,2.7857142857142856,3.357142857142857,0,0.0,0.0,0.0,0.0009523809523809524,0.012380952380952381,0.011428571428571429,0.02761904761904762,0.06,0.22380952380952382,0.6638095238095238,3.75,3.1875,2.9375,3.5,0,0.0,0.0,0.0,0.0016666666666666668,0.013333333333333334,0.0125,0.025833333333333333,0.0575,0.21916666666666668,0.67,3.7222222222222223,3.2222222222222223,3.0,3.5,0,0.0,0.0,0.0,0.0014814814814814814,0.014074074074074074,0.014074074074074074,0.022962962962962963,0.05185185185185185,0.2074074074074074,0.6881481481481482,3.789473684210526,3.263157894736842,3.0,3.526315789473684,0,0.0,0.0,0.0,0.0013333333333333333,0.014,0.013333333333333334,0.020666666666666667,0.048,0.19333333333333333,0.7093333333333334,3.857142857142857,3.238095238095238,3.0,3.619047619047619,0,0.0,0.0,0.0,0.0018181818181818182,0.014545454545454545,0.013333333333333334,0.02,0.04787878787878788,0.18848484848484848,0.713939393939394,4.0,3.2916666666666665,3.0416666666666665,3.75,0,0.0,0.0,0.0,0.0016666666666666668,0.015,0.014444444444444444,0.021111111111111112,0.04611111111111111,0.1761111111111111,0.7255555555555555,0:00:00.297000
3.8333333333333335,3.1666666666666665,2.6666666666666665,3.3333333333333335,0,0.0,0.0,0.0,0.0044444444444444444,0.015555555555555555,0.006666666666666667,0.027777777777777776,0.07888888888888888,0.2644444444444444,0.6022222222222222,3.875,3.3125,2.9375,3.5,0,0.0,0.0,0.0,0.0038095238095238095,0.015238095238095238,0.011428571428571429,0.030476190476190476,0.07142857142857142,0.24571428571428572,0.621904761904762,3.8823529411764706,3.3529411764705883,3.0,3.5294117647058822,0,0.0,0.0,0.0,0.0033333333333333335,0.015,0.011666666666666667,0.02666666666666667,0.06416666666666666,0.2425,0.6366666666666667,3.9473684210526314,3.4210526315789473,3.1052631578947367,3.6315789473684212,0,0.0,0.0,0.0,0.003703703703703704,0.015555555555555555,0.012592592592592593,0.025185185185185185,0.06074074074074074,0.2325925925925926,0.6496296296296297,3.9047619047619047,3.4285714285714284,3.142857142857143,3.619047619047619,0,0.0,0.0,0.0,0.0033333333333333335,0.016,0.014,0.02266666666666667,0.05533333333333333,0.22066666666666668,0.668,3.9565217391304346,3.4347826086956523,3.130434782608696,3.652173913043478,0,0.0,0.0,0.0,0.0036363636363636364,0.01696969696969697,0.013333333333333334,0.021212121212121213,0.05272727272727273,0.2109090909090909,0.6812121212121212,4.0,3.4166666666666665,3.125,3.7083333333333335,0,0.0,0.0,0.0,0.0033333333333333335,0.01611111111111111,0.013333333333333334,0.02,0.051111111111111114,0.20166666666666666,0.6944444444444444,0:00:00.359000
4.75,3.8333333333333335,3.5,4.416666666666667,0,0.0,0.0,0.0011111111111111111,0.0077777777777777776,0.02,0.012222222222222223,0.01888888888888889,0.07444444444444444,0.2911111111111111,0.5744444444444444,4.3125,3.4375,3.0,3.875,0,0.0,0.0,0.0009523809523809524,0.007619047619047619,0.01904761904761905,0.010476190476190476,0.02666666666666667,0.08,0.2761904761904762,0.579047619047619,4.35,3.55,3.15,3.95,0,0.0,0.0,0.0008333333333333334,0.006666666666666667,0.02,0.013333333333333334,0.03,0.07333333333333333,0.25666666666666665,0.5991666666666666,4.238095238095238,3.4761904761904763,3.0952380952380953,3.857142857142857,0,0.0,0.0,0.0007407407407407407,0.005925925925925926,0.017777777777777778,0.012592592592592593,0.027407407407407408,0.06666666666666667,0.25037037037037035,0.6185185185185185,4.25,3.5416666666666665,3.2083333333333335,3.9166666666666665,0,0.0,0.0,0.0006666666666666666,0.006,0.019333333333333334,0.014666666666666666,0.026,0.064,0.248,0.6213333333333333,4.2,3.52,3.2,3.88,0,0.0,0.0,0.0006060606060606061,0.005454545454545455,0.018787878787878787,0.013939393939393939,0.023636363636363636,0.058787878787878785,0.23454545454545456,0.6442424242424243,4.185185185185185,3.5185185185185186,3.2222222222222223,3.888888888888889,0,0.0,0.0,0.0005555555555555556,0.005,0.01888888888888889,0.015,0.021666666666666667,0.05444444444444444,0.22111111111111112,0.6633333333333333,0:00:00.267000
4.916666666666667,4.083333333333333,3.5,4.333333333333333,0,0.0,0.0,0.0011111111111111111,0.0077777777777777776,0.021111111111111112,0.012222222222222223,0.01888888888888889,0.07777777777777778,0.2733333333333333,0.5877777777777777,4.6923076923076925,3.8461538461538463,3.3076923076923075,4.153846153846154,0,0.0,0.0,0.0009523809523809524,0.006666666666666667,0.018095238095238095,0.010476190476190476,0.018095238095238095,0.06761904761904762,0.26,0.6180952380952381,4.1875,3.4375,2.875,3.625,0,0.0,0.0,0.0008333333333333334,0.005833333333333334,0.015833333333333335,0.009166666666666667,0.023333333333333334,0.0675,0.24333333333333335,0.6341666666666667,4.3,3.5,2.95,3.75,0,0.0,0.0,0.0007407407407407407,0.005925925925925926,0.017777777777777778,0.01037037037037037,0.02666666666666667,0.06666666666666667,0.2362962962962963,0.6355555555555555,4.2272727272727275,3.5,3.0,3.727272727272727,0,0.0,0.0,0.0006666666666666666,0.005333333333333333,0.016666666666666666,0.011333333333333334,0.026,0.06133333333333333,0.22266666666666668,0.656,4.24,3.56,3.12,3.8,0,0.0,0.0,0.0006060606060606061,0.005454545454545455,0.01818181818181818,0.013333333333333334,0.02484848484848485,0.05818181818181818,0.22848484848484849,0.6509090909090909,4.24,3.56,3.12,3.8,0,0.0,0.0,0.0005555555555555556,0.005,0.016666666666666666,0.012222222222222223,0.02277777777777778,0.055,0.21722222222222223,0.6705555555555556,0:00:00.301000
4.928571428571429,4.0,3.2857142857142856,4.214285714285714,0,0.0,0.0,0.0011111111111111111,0.0077777777777777776,0.022222222222222223,0.016666666666666666,0.016666666666666666,0.052222222222222225,0.21555555555555556,0.6677777777777778,4.875,3.9375,3.3125,4.25,0,0.0,0.0,0.0009523809523809524,0.006666666666666667,0.022857142857142857,0.01619047619047619,0.02,0.08,0.24761904761904763,0.6057142857142858,4.705882352941177,3.764705882352941,3.176470588235294,4.117647058823529,0,0.0,0.0,0.0008333333333333334,0.005833333333333334,0.02,0.014166666666666666,0.019166666666666665,0.07083333333333333,0.24583333333333332,0.6233333333333333,4.705882352941177,3.764705882352941,3.176470588235294,4.117647058823529,0,0.0,0.0,0.0007407407407407407,0.005185185185185185,0.017777777777777778,0.012592592592592593,0.017037037037037038,0.06518518518518518,0.2237037037037037,0.6577777777777778,4.409090909090909,3.5,2.8636363636363638,3.772727272727273,0,0.0,0.0,0.0006666666666666666,0.005333333333333333,0.018666666666666668,0.012,0.024,0.06866666666666667,0.22466666666666665,0.646,4.3076923076923075,3.5,2.9615384615384617,3.769230769230769,0,0.0,0.0,0.0006060606060606061,0.0048484848484848485,0.01818181818181818,0.013939393939393939,0.026060606060606062,0.06424242424242424,0.21515151515151515,0.656969696969697,4.296296296296297,3.5185185185185186,3.0,3.7777777777777777,0,0.0,0.0,0.0005555555555555556,0.0044444444444444444,0.017777777777777778,0.013888888888888888,0.02388888888888889,0.06,0.21555555555555556,0.6638888888888889,0:00:00.302000
