p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100,p101,p102,p103,p104,p105,groundtruth
1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.09444444444444444,0.3411111111111111,0.5611111111111111,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.002857142857142857,0.09142857142857143,0.3476190476190476,0.5580952380952381,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.08833333333333333,0.3425,0.5666666666666667,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022222222222222222,0.0874074074074074,0.3207407407407407,0.5896296296296296,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.004666666666666667,0.096,0.31466666666666665,0.5846666666666667,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.004242424242424243,0.09454545454545454,0.29878787878787877,0.6024242424242424,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038888888888888888,0.08833333333333333,0.2827777777777778,0.625,0:00:00.394000
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022222222222222222,0.10111111111111111,0.33111111111111113,0.5655555555555556,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019047619047619048,0.1019047619047619,0.33904761904761904,0.5571428571428572,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.004166666666666667,0.1075,0.33666666666666667,0.5516666666666666,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.003703703703703704,0.09777777777777778,0.32592592592592595,0.5725925925925925,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.09133333333333334,0.31133333333333335,0.594,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030303030303030303,0.08545454545454545,0.2957575757575758,0.6157575757575757,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038888888888888888,0.08611111111111111,0.28444444444444444,0.6255555555555555,0:00:00.415000
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011111111111111111,0.09888888888888889,0.3211111111111111,0.5788888888888889,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.002857142857142857,0.10380952380952381,0.3219047619047619,0.5714285714285714,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.10333333333333333,0.31833333333333336,0.575,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.003703703703703704,0.09851851851851852,0.31407407407407406,0.5837037037037037,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.092,0.30933333333333335,0.5953333333333334,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030303030303030303,0.08484848484848485,0.2957575757575758,0.6163636363636363,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038888888888888888,0.08222222222222222,0.2827777777777778,0.6311111111111111,0:00:00.434000
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011111111111111111,0.10666666666666667,0.31666666666666665,0.5755555555555556,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.002857142857142857,0.10761904761904761,0.31238095238095237,0.5771428571428572,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.10166666666666667,0.30416666666666664,0.5908333333333333,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.003703703703703704,0.09703703703703703,0.30444444444444446,0.5948148148148148,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.092,0.3,0.6046666666666667,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036363636363636364,0.08666666666666667,0.29515151515151516,0.6145454545454545,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038888888888888888,0.08333333333333333,0.2872222222222222,0.6255555555555555,0:00:00.457000
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.12,0.32,0.5566666666666666,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.002857142857142857,0.10857142857142857,0.29714285714285715,0.5914285714285714,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.09833333333333333,0.2841666666666667,0.615,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022222222222222222,0.09111111111111111,0.277037037037037,0.6296296296296297,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.08933333333333333,0.2793333333333333,0.6273333333333333,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.004242424242424243,0.09151515151515152,0.2915151515151515,0.6127272727272727,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038888888888888888,0.08777777777777777,0.29388888888888887,0.6144444444444445,0:00:00.446000
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.11444444444444445,0.2966666666666667,0.5855555555555556,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.002857142857142857,0.10761904761904761,0.28476190476190477,0.6047619047619047,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.1,0.2733333333333333,0.6241666666666666,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.002962962962962963,0.09407407407407407,0.26296296296296295,0.64,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.08933333333333333,0.2713333333333333,0.636,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036363636363636364,0.08848484848484849,0.2787878787878788,0.6290909090909091,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.08777777777777777,0.2811111111111111,0.6277777777777778,0:00:00.410000
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.11888888888888889,0.28444444444444444,0.5933333333333334,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038095238095238095,0.10380952380952381,0.2695238095238095,0.6228571428571429,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.004166666666666667,0.09833333333333333,0.265,0.6325,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.003703703703703704,0.09703703703703703,0.2725925925925926,0.6266666666666667,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.09333333333333334,0.2713333333333333,0.632,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030303030303030303,0.0890909090909091,0.2678787878787879,0.64,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.08444444444444445,0.26611111111111113,0.6461111111111111,0:00:00.386000
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.11666666666666667,0.27444444444444444,0.6055555555555555,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038095238095238095,0.10571428571428572,0.26571428571428574,0.6247619047619047,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.004166666666666667,0.09666666666666666,0.26166666666666666,0.6375,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.003703703703703704,0.09851851851851852,0.2740740740740741,0.6237037037037036,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.09333333333333334,0.27,0.6333333333333333,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030303030303030303,0.08969696969696969,0.26242424242424245,0.6448484848484849,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.002777777777777778,0.085,0.2627777777777778,0.6494444444444445,0:00:00.537000
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.005555555555555556,0.11444444444444445,0.25555555555555554,0.6244444444444445,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.004761904761904762,0.11047619047619048,0.26761904761904765,0.6171428571428571,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.004166666666666667,0.10666666666666667,0.275,0.6141666666666666,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.003703703703703704,0.09851851851851852,0.26666666666666666,0.6311111111111111,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.09066666666666667,0.26,0.646,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030303030303030303,0.0903030303030303,0.26484848484848483,0.6418181818181818,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038888888888888888,0.09,0.26,0.6461111111111111,0:00:00.444000
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044444444444444444,0.09222222222222222,0.2588888888888889,0.6444444444444445,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.004761904761904762,0.1,0.26666666666666666,0.6285714285714286,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.004166666666666667,0.105,0.25666666666666665,0.6341666666666667,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.003703703703703704,0.10074074074074074,0.25851851851851854,0.6370370370370371,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.09733333333333333,0.258,0.6406666666666667,1.5,1.5,1.5,1.5,0,0.0,0.0,0.0,0.0,0.0,0.0012121212121212121,0.0048484848484848485,0.09333333333333334,0.25333333333333335,0.6472727272727272,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.6666666666666667,0,0.0,0.0,0.0,0.0,0.0005555555555555556,0.0011111111111111111,0.0044444444444444444,0.08944444444444444,0.2538888888888889,0.6505555555555556,0:00:00.472000
