p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100,p101,p102,p103,p104,p105,groundtruth
4.1,2.55,2.2,3.75,0,0.0,0.0,0.0,0.0,0.0022222222222222222,0.027777777777777776,0.04777777777777778,0.04555555555555556,0.08777777777777777,0.7888888888888889,4.130434782608695,2.6956521739130435,2.347826086956522,3.782608695652174,0,0.0,0.0,0.0,0.0,0.0019047619047619048,0.030476190476190476,0.04666666666666667,0.0419047619047619,0.09238095238095238,0.7866666666666666,4.4,2.68,2.36,4.08,0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.029166666666666667,0.04833333333333333,0.055,0.10333333333333333,0.7608333333333334,4.28125,2.78125,2.28125,3.78125,0,0.0,0.0,0.0,0.0,0.003703703703703704,0.03185185185185185,0.057777777777777775,0.07555555555555556,0.12,0.7111111111111111,5.076923076923077,3.4615384615384617,2.5128205128205128,4.128205128205129,0,0.0,0.0,0.0,0.0,0.008666666666666666,0.03933333333333333,0.066,0.09933333333333333,0.13666666666666666,0.65,5.125,3.5,2.575,4.2,0,0.0,0.0,0.0,0.0,0.00787878787878788,0.038181818181818185,0.07090909090909091,0.11757575757575757,0.16484848484848486,0.6006060606060606,5.093023255813954,3.488372093023256,2.558139534883721,4.162790697674419,0,0.0,0.0,0.0,0.0,0.007222222222222222,0.03666666666666667,0.06888888888888889,0.11944444444444445,0.16444444444444445,0.6033333333333334,0:00:00.358000
4.190476190476191,2.761904761904762,2.380952380952381,3.8095238095238093,0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.028888888888888888,0.05333333333333334,0.051111111111111114,0.12444444444444444,0.7388888888888889,4.16,2.68,2.28,3.76,0,0.0,0.0,0.0,0.0,0.002857142857142857,0.030476190476190476,0.05047619047619047,0.054285714285714284,0.11619047619047619,0.7457142857142857,4.178571428571429,2.7857142857142856,2.392857142857143,3.7857142857142856,0,0.0,0.0,0.0,0.0,0.0025,0.0325,0.049166666666666664,0.05,0.11583333333333333,0.75,4.4,2.7666666666666666,2.4,4.033333333333333,0,0.0,0.0,0.0,0.0,0.003703703703703704,0.03111111111111111,0.05037037037037037,0.06074074074074074,0.12296296296296297,0.7311111111111112,4.297297297297297,2.8378378378378377,2.324324324324324,3.7837837837837838,0,0.0,0.0,0.0,0.0,0.004,0.03333333333333333,0.058666666666666666,0.07866666666666666,0.136,0.6893333333333334,5.0,3.4318181818181817,2.522727272727273,4.090909090909091,0,0.0,0.0,0.0,0.0,0.008484848484848486,0.04,0.06606060606060606,0.1,0.1496969696969697,0.6357575757575757,5.044444444444444,3.466666666666667,2.577777777777778,4.155555555555556,0,0.0,0.0,0.0,0.0,0.0077777777777777776,0.03888888888888889,0.07055555555555555,0.11666666666666667,0.17444444444444446,0.5916666666666667,0:00:00.378000
4.4,2.9,2.5,4.0,0,0.0,0.0,0.0,0.0,0.005555555555555556,0.025555555555555557,0.05333333333333334,0.05444444444444444,0.12444444444444444,0.7366666666666667,4.2,2.84,2.44,3.8,0,0.0,0.0,0.0,0.0,0.004761904761904762,0.029523809523809525,0.05333333333333334,0.05619047619047619,0.11904761904761904,0.7371428571428571,4.166666666666667,2.8,2.433333333333333,3.8,0,0.0,0.0,0.0,0.0,0.004166666666666667,0.034166666666666665,0.050833333333333335,0.056666666666666664,0.11583333333333333,0.7383333333333333,4.193548387096774,2.806451612903226,2.4193548387096775,3.806451612903226,0,0.0,0.0,0.0,0.0,0.003703703703703704,0.03111111111111111,0.04814814814814815,0.056296296296296296,0.11259259259259259,0.7481481481481481,4.611111111111111,3.0,2.5,4.111111111111111,0,0.0,0.0,0.0,0.0,0.005333333333333333,0.034666666666666665,0.05466666666666667,0.07066666666666667,0.12333333333333334,0.7113333333333334,4.585365853658536,2.926829268292683,2.4146341463414633,4.073170731707317,0,0.0,0.0,0.0,0.0,0.006060606060606061,0.03393939393939394,0.06,0.08969696969696969,0.14303030303030304,0.6672727272727272,5.0,3.4375,2.5833333333333335,4.145833333333333,0,0.0,0.0,0.0,0.0,0.008888888888888889,0.04055555555555555,0.06777777777777778,0.10944444444444444,0.14944444444444444,0.6238888888888889,0:00:00.387000
4.45,2.9,2.6,4.15,0,0.0,0.0,0.0,0.0,0.005555555555555556,0.028888888888888888,0.052222222222222225,0.07777777777777778,0.17222222222222222,0.6633333333333333,4.380952380952381,2.8095238095238093,2.5238095238095237,4.095238095238095,0,0.0,0.0,0.0,0.0,0.004761904761904762,0.024761904761904763,0.047619047619047616,0.07047619047619047,0.1619047619047619,0.6904761904761905,4.115384615384615,2.730769230769231,2.3846153846153846,3.769230769230769,0,0.0,0.0,0.0,0.0,0.004166666666666667,0.02666666666666667,0.0475,0.07,0.15583333333333332,0.6958333333333333,4.103448275862069,2.6551724137931036,2.310344827586207,3.7586206896551726,0,0.0,0.0,0.0,0.0,0.003703703703703704,0.02666666666666667,0.04666666666666667,0.06666666666666667,0.14592592592592593,0.7103703703703703,4.088235294117647,2.7058823529411766,2.3529411764705883,3.735294117647059,0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.03,0.04733333333333333,0.066,0.14133333333333334,0.712,4.0,2.657142857142857,2.3142857142857145,3.657142857142857,0,0.0,0.0,0.0,0.0,0.0030303030303030303,0.02727272727272727,0.04363636363636364,0.06909090909090909,0.14545454545454545,0.7115151515151515,4.136363636363637,2.727272727272727,2.272727272727273,3.6818181818181817,0,0.0,0.0,0.0,0.0,0.0044444444444444444,0.03111111111111111,0.05444444444444444,0.085,0.15055555555555555,0.6744444444444444,0:00:00.383000
3.6875,2.5625,2.1875,3.3125,0,0.0,0.0,0.0,0.0,0.0044444444444444444,0.017777777777777778,0.035555555555555556,0.07777777777777778,0.18888888888888888,0.6755555555555556,3.8947368421052633,2.526315789473684,2.1578947368421053,3.526315789473684,0,0.0,0.0,0.0,0.0,0.0038095238095238095,0.02,0.037142857142857144,0.07428571428571429,0.1742857142857143,0.6904761904761905,4.041666666666667,2.625,2.3333333333333335,3.75,0,0.0,0.0,0.0,0.0,0.004166666666666667,0.021666666666666667,0.04666666666666667,0.06916666666666667,0.16583333333333333,0.6925,4.041666666666667,2.625,2.3333333333333335,3.75,0,0.0,0.0,0.0,0.0,0.003703703703703704,0.01925925925925926,0.04148148148148148,0.06296296296296296,0.15925925925925927,0.7133333333333334,3.8333333333333335,2.533333333333333,2.2,3.5,0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.021333333333333333,0.044,0.06466666666666666,0.152,0.7146666666666667,3.8529411764705883,2.5,2.1470588235294117,3.5,0,0.0,0.0,0.0,0.0,0.0030303030303030303,0.02303030303030303,0.04303030303030303,0.06545454545454546,0.14484848484848484,0.7206060606060606,3.891891891891892,2.5945945945945947,2.2432432432432434,3.5405405405405403,0,0.0,0.0,0.0,0.0,0.002777777777777778,0.025,0.042777777777777776,0.06222222222222222,0.14222222222222222,0.725,0:00:00.382000
3.6,2.7333333333333334,2.533333333333333,3.4,0,0.0,0.0,0.0,0.0,0.0044444444444444444,0.024444444444444446,0.02666666666666667,0.07,0.20777777777777778,0.6666666666666666,3.8,2.85,2.55,3.5,0,0.0,0.0,0.0,0.0,0.004761904761904762,0.02761904761904762,0.03238095238095238,0.07523809523809524,0.21904761904761905,0.6409523809523809,3.909090909090909,2.909090909090909,2.590909090909091,3.590909090909091,0,0.0,0.0,0.0,0.0,0.005,0.02666666666666667,0.03166666666666667,0.06833333333333333,0.19833333333333333,0.67,3.92,2.88,2.56,3.6,0,0.0,0.0,0.0,0.0,0.0044444444444444444,0.028148148148148148,0.03185185185185185,0.06666666666666667,0.18666666666666668,0.6822222222222222,4.133333333333334,2.933333333333333,2.6666666666666665,3.8666666666666667,0,0.0,0.0,0.0,0.0,0.004666666666666667,0.03,0.04,0.064,0.17733333333333334,0.684,4.096774193548387,2.870967741935484,2.6129032258064515,3.838709677419355,0,0.0,0.0,0.0,0.0,0.004242424242424243,0.02727272727272727,0.037575757575757575,0.06,0.1703030303030303,0.7006060606060606,3.918918918918919,2.7567567567567566,2.4594594594594597,3.6216216216216215,0,0.0,0.0,0.0,0.0,0.0038888888888888888,0.028333333333333332,0.04,0.06166666666666667,0.165,0.7011111111111111,0:00:00.414000
2.95,2.6,2.35,2.7,0,0.0,0.0,0.0,0.0,0.0044444444444444444,0.035555555555555556,0.021111111111111112,0.06444444444444444,0.19,0.6844444444444444,3.2083333333333335,2.6666666666666665,2.4166666666666665,2.9583333333333335,0,0.0,0.0,0.0,0.0,0.005714285714285714,0.035238095238095235,0.02761904761904762,0.06476190476190476,0.19047619047619047,0.6761904761904762,3.2857142857142856,2.5714285714285716,2.2857142857142856,3.0,0,0.0,0.0,0.0,0.0,0.005833333333333334,0.034166666666666665,0.028333333333333332,0.07333333333333333,0.1975,0.6608333333333334,3.5,2.75,2.4375,3.1875,0,0.0,0.0,0.0,0.0,0.005925925925925926,0.035555555555555556,0.03185185185185185,0.06962962962962962,0.18888888888888888,0.6681481481481482,3.515151515151515,2.727272727272727,2.393939393939394,3.1818181818181817,0,0.0,0.0,0.0,0.0,0.005333333333333333,0.03266666666666666,0.03,0.06466666666666666,0.17666666666666667,0.6906666666666667,3.736842105263158,2.763157894736842,2.473684210526316,3.4473684210526314,0,0.0,0.0,0.0,0.0,0.005454545454545455,0.034545454545454546,0.03636363636363636,0.06484848484848485,0.1690909090909091,0.6896969696969697,3.75,2.75,2.475,3.475,0,0.0,0.0,0.0,0.0,0.005,0.03222222222222222,0.03722222222222222,0.06111111111111111,0.16166666666666665,0.7027777777777777,0:00:00.458000
3.217391304347826,2.869565217391304,2.652173913043478,3.0,0,0.0,0.0,0.0,0.0011111111111111111,0.006666666666666667,0.04888888888888889,0.021111111111111112,0.057777777777777775,0.17555555555555555,0.6888888888888889,3.0,2.6538461538461537,2.4615384615384617,2.8076923076923075,0,0.0,0.0,0.0,0.0009523809523809524,0.005714285714285714,0.0419047619047619,0.021904761904761906,0.06952380952380953,0.19904761904761906,0.660952380952381,3.1379310344827585,2.6551724137931036,2.4482758620689653,2.9310344827586206,0,0.0,0.0,0.0,0.0008333333333333334,0.005833333333333334,0.04,0.025,0.07,0.20166666666666666,0.6566666666666666,3.242424242424242,2.6363636363636362,2.393939393939394,3.0,0,0.0,0.0,0.0,0.0007407407407407407,0.006666666666666667,0.03777777777777778,0.02666666666666667,0.07703703703703704,0.20222222222222222,0.6488888888888888,3.4473684210526314,2.763157894736842,2.5,3.1842105263157894,0,0.0,0.0,0.0,0.0006666666666666666,0.006666666666666667,0.04,0.03133333333333333,0.07466666666666667,0.198,0.6486666666666666,3.4615384615384617,2.7435897435897436,2.4615384615384617,3.1794871794871793,0,0.0,0.0,0.0,0.0006060606060606061,0.006060606060606061,0.03696969696969697,0.029696969696969697,0.0696969696969697,0.18484848484848485,0.6721212121212121,3.6666666666666665,2.738095238095238,2.4761904761904763,3.4047619047619047,0,0.0,0.0,0.0,0.0005555555555555556,0.005555555555555556,0.03666666666666667,0.03388888888888889,0.06944444444444445,0.17944444444444443,0.6744444444444444,0:00:00.408000
3.888888888888889,3.259259259259259,2.962962962962963,3.5925925925925926,0,0.0,0.0,0.0,0.0022222222222222222,0.013333333333333334,0.06333333333333334,0.02666666666666667,0.08,0.19777777777777777,0.6166666666666667,3.793103448275862,3.206896551724138,2.896551724137931,3.4827586206896552,0,0.0,0.0,0.0,0.0019047619047619048,0.011428571428571429,0.05714285714285714,0.024761904761904763,0.07333333333333333,0.19523809523809524,0.6361904761904762,3.6451612903225805,3.064516129032258,2.774193548387097,3.3548387096774195,0,0.0,0.0,0.0,0.0016666666666666668,0.01,0.05,0.025,0.0725,0.18833333333333332,0.6525,3.5625,3.0,2.71875,3.28125,0,0.0,0.0,0.0,0.0014814814814814814,0.008888888888888889,0.044444444444444446,0.024444444444444446,0.08296296296296296,0.20592592592592593,0.6318518518518519,3.6666666666666665,3.0,2.7222222222222223,3.388888888888889,0,0.0,0.0,0.0,0.0013333333333333333,0.009333333333333334,0.043333333333333335,0.028,0.07933333333333334,0.19933333333333333,0.6393333333333333,3.7560975609756095,2.975609756097561,2.658536585365854,3.4390243902439024,0,0.0,0.0,0.0,0.0012121212121212121,0.00909090909090909,0.04242424242424243,0.03151515151515152,0.08545454545454545,0.20545454545454545,0.6248484848484849,3.7954545454545454,3.0,2.6818181818181817,3.477272727272727,0,0.0,0.0,0.0,0.0011111111111111111,0.008888888888888889,0.042222222222222223,0.03111111111111111,0.08,0.19722222222222222,0.6394444444444445,0:00:00.376000
4.0,3.3846153846153846,3.076923076923077,3.6923076923076925,0,0.0,0.0,0.0,0.0022222222222222222,0.016666666666666666,0.06222222222222222,0.025555555555555557,0.08,0.18222222222222223,0.6311111111111111,4.1,3.5,3.2,3.8,0,0.0,0.0,0.0,0.0019047619047619048,0.01619047619047619,0.06285714285714286,0.02666666666666667,0.0761904761904762,0.19333333333333333,0.6228571428571429,3.909090909090909,3.3636363636363638,3.0606060606060606,3.606060606060606,0,0.0,0.0,0.0,0.0016666666666666668,0.014166666666666666,0.058333333333333334,0.025,0.07083333333333333,0.18833333333333332,0.6416666666666667,3.8529411764705883,3.2941176470588234,3.0,3.5588235294117645,0,0.0,0.0,0.0,0.0014814814814814814,0.012592592592592593,0.05185185185185185,0.024444444444444446,0.06888888888888889,0.18296296296296297,0.6577777777777778,3.6944444444444446,3.1666666666666665,2.888888888888889,3.4166666666666665,0,0.0,0.0,0.0,0.0013333333333333333,0.011333333333333334,0.04666666666666667,0.024666666666666667,0.078,0.19666666666666666,0.6413333333333333,3.775,3.15,2.875,3.5,0,0.0,0.0,0.0,0.0012121212121212121,0.011515151515151515,0.045454545454545456,0.027878787878787878,0.07636363636363637,0.19636363636363635,0.6412121212121212,3.8,3.088888888888889,2.7777777777777777,3.488888888888889,0,0.0,0.0,0.0,0.0011111111111111111,0.011111111111111112,0.044444444444444446,0.030555555555555555,0.08222222222222222,0.2011111111111111,0.6294444444444445,0:00:00.376000
