p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100,p101,p102,p103,p104,p105,groundtruth
6.1,5.05,4.45,5.5,0,0.0,0.0,0.0022222222222222222,0.012222222222222223,0.03333333333333333,0.042222222222222223,0.025555555555555557,0.07555555555555556,0.07888888888888888,0.73,6.125,5.0,4.375,5.5,0,0.0,0.0,0.0019047619047619048,0.010476190476190476,0.035238095238095235,0.040952380952380955,0.03333333333333333,0.08190476190476191,0.09428571428571429,0.7019047619047619,6.208333333333333,5.083333333333333,4.458333333333333,5.583333333333333,0,0.0,0.0,0.0016666666666666668,0.009166666666666667,0.030833333333333334,0.03666666666666667,0.03,0.0725,0.11416666666666667,0.705,6.111111111111111,5.037037037037037,4.37037037037037,5.444444444444445,0,0.0,0.0,0.0014814814814814814,0.008888888888888889,0.03037037037037037,0.0362962962962963,0.03037037037037037,0.0674074074074074,0.13037037037037036,0.6948148148148148,6.133333333333334,5.066666666666666,4.3,5.366666666666666,0,0.0,0.0,0.0013333333333333333,0.008,0.029333333333333333,0.037333333333333336,0.03133333333333333,0.07066666666666667,0.13733333333333334,0.6846666666666666,6.133333333333334,5.066666666666666,4.3,5.366666666666666,0,0.0,0.0,0.0012121212121212121,0.007272727272727273,0.02666666666666667,0.03393939393939394,0.028484848484848484,0.06484848484848485,0.13393939393939394,0.7036363636363636,6.151515151515151,5.151515151515151,4.424242424242424,5.424242424242424,0,0.0,0.0,0.0011111111111111111,0.008888888888888889,0.02666666666666667,0.034444444444444444,0.027777777777777776,0.06444444444444444,0.13444444444444445,0.7022222222222222,0:00:00.322000
6.15,5.05,4.45,5.55,0,0.0,0.0,0.0022222222222222222,0.011111111111111112,0.03333333333333333,0.04555555555555556,0.02666666666666667,0.07222222222222222,0.09444444444444444,0.7144444444444444,6.090909090909091,4.954545454545454,4.409090909090909,5.545454545454546,0,0.0,0.0,0.0019047619047619048,0.010476190476190476,0.03238095238095238,0.04,0.024761904761904763,0.06952380952380953,0.0980952380952381,0.7228571428571429,6.115384615384615,4.923076923076923,4.346153846153846,5.538461538461538,0,0.0,0.0,0.0016666666666666668,0.009166666666666667,0.034166666666666665,0.03916666666666667,0.03166666666666667,0.07583333333333334,0.10916666666666666,0.6991666666666667,6.115384615384615,4.923076923076923,4.346153846153846,5.538461538461538,0,0.0,0.0,0.0014814814814814814,0.008148148148148147,0.03037037037037037,0.03481481481481481,0.028148148148148148,0.06814814814814815,0.1237037037037037,0.7051851851851851,6.103448275862069,4.9655172413793105,4.344827586206897,5.482758620689655,0,0.0,0.0,0.0013333333333333333,0.008,0.03,0.035333333333333335,0.029333333333333333,0.064,0.13866666666666666,0.6933333333333334,6.125,5.0,4.28125,5.40625,0,0.0,0.0,0.0012121212121212121,0.007272727272727273,0.02909090909090909,0.03636363636363636,0.030303030303030304,0.06666666666666667,0.14484848484848484,0.6842424242424242,6.125,5.0,4.28125,5.40625,0,0.0,0.0,0.0011111111111111111,0.006666666666666667,0.02666666666666667,0.03333333333333333,0.027777777777777776,0.06222222222222222,0.14166666666666666,0.7005555555555556,0:00:00.326000
6.1,4.85,4.2,5.45,0,0.0,0.0,0.0022222222222222222,0.01,0.03333333333333333,0.043333333333333335,0.025555555555555557,0.08888888888888889,0.09777777777777778,0.6988888888888889,6.086956521739131,4.913043478260869,4.304347826086956,5.478260869565218,0,0.0,0.0,0.0019047619047619048,0.009523809523809525,0.03142857142857143,0.045714285714285714,0.023809523809523808,0.08761904761904762,0.10476190476190476,0.6952380952380952,6.148148148148148,4.851851851851852,4.296296296296297,5.592592592592593,0,0.0,0.0,0.0016666666666666668,0.009166666666666667,0.035,0.0425,0.02666666666666667,0.085,0.09916666666666667,0.7008333333333333,6.068965517241379,4.827586206896552,4.241379310344827,5.482758620689655,0,0.0,0.0,0.0014814814814814814,0.008148148148148147,0.03259259259259259,0.04,0.028888888888888888,0.08666666666666667,0.11777777777777777,0.6844444444444444,6.03125,4.84375,4.25,5.4375,0,0.0,0.0,0.0013333333333333333,0.008,0.032,0.04,0.029333333333333333,0.07933333333333334,0.12466666666666666,0.6853333333333333,6.03030303030303,4.818181818181818,4.181818181818182,5.393939393939394,0,0.0,0.0,0.0012121212121212121,0.007272727272727273,0.029696969696969697,0.03696969696969697,0.02909090909090909,0.07636363636363637,0.1393939393939394,0.68,6.085714285714285,4.914285714285715,4.2,5.371428571428571,0,0.0,0.0,0.0011111111111111111,0.006666666666666667,0.028333333333333332,0.03722222222222222,0.028333333333333332,0.07666666666666666,0.14166666666666666,0.68,0:00:00.317000
5.357142857142857,4.071428571428571,3.5,4.785714285714286,0,0.0,0.0,0.0011111111111111111,0.0022222222222222222,0.02,0.028888888888888888,0.01888888888888889,0.09222222222222222,0.10888888888888888,0.7277777777777777,6.157894736842105,4.894736842105263,4.2105263157894735,5.473684210526316,0,0.0,0.0,0.0019047619047619048,0.008571428571428572,0.02666666666666667,0.03428571428571429,0.023809523809523808,0.09428571428571429,0.10380952380952381,0.7066666666666667,5.909090909090909,4.681818181818182,4.090909090909091,5.318181818181818,0,0.0,0.0,0.0016666666666666668,0.0075,0.025833333333333333,0.035833333333333335,0.021666666666666667,0.0875,0.09833333333333333,0.7216666666666667,5.884615384615385,4.730769230769231,4.1923076923076925,5.346153846153846,0,0.0,0.0,0.0014814814814814814,0.008148148148148147,0.02666666666666667,0.03851851851851852,0.02148148148148148,0.08814814814814814,0.10740740740740741,0.7081481481481482,5.933333333333334,4.7,4.166666666666667,5.4,0,0.0,0.0,0.0013333333333333333,0.007333333333333333,0.028666666666666667,0.037333333333333336,0.025333333333333333,0.084,0.09866666666666667,0.7173333333333334,5.935483870967742,4.709677419354839,4.161290322580645,5.387096774193548,0,0.0,0.0,0.0012121212121212121,0.006666666666666667,0.02727272727272727,0.03515151515151515,0.025454545454545455,0.08484848484848485,0.1193939393939394,0.7,5.9411764705882355,4.764705882352941,4.176470588235294,5.352941176470588,0,0.0,0.0,0.0011111111111111111,0.006666666666666667,0.02722222222222222,0.035555555555555556,0.02666666666666667,0.07888888888888888,0.12222222222222222,0.7016666666666667,0:00:00.332000
4.823529411764706,3.7058823529411766,3.235294117647059,4.352941176470588,0,0.0,0.0,0.0,0.0011111111111111111,0.02,0.035555555555555556,0.02,0.09,0.11666666666666667,0.7166666666666667,5.681818181818182,4.545454545454546,3.9545454545454546,5.090909090909091,0,0.0,0.0,0.0019047619047619048,0.008571428571428572,0.02857142857142857,0.04,0.024761904761904763,0.10095238095238095,0.10857142857142857,0.6866666666666666,5.52,4.4,3.88,5.0,0,0.0,0.0,0.0016666666666666668,0.0075,0.0275,0.03916666666666667,0.024166666666666666,0.0925,0.10333333333333333,0.7041666666666667,5.678571428571429,4.535714285714286,4.071428571428571,5.214285714285714,0,0.0,0.0,0.0014814814814814814,0.007407407407407408,0.027407407407407408,0.04296296296296296,0.022222222222222223,0.09111111111111111,0.10074074074074074,0.7066666666666667,5.548387096774194,4.419354838709677,3.967741935483871,5.096774193548387,0,0.0,0.0,0.0013333333333333333,0.007333333333333333,0.027333333333333334,0.03933333333333333,0.022,0.088,0.102,0.7126666666666667,5.628571428571429,4.457142857142857,3.9714285714285715,5.142857142857143,0,0.0,0.0,0.0012121212121212121,0.006666666666666667,0.02909090909090909,0.03878787878787879,0.02727272727272727,0.09090909090909091,0.10606060606060606,0.7,5.628571428571429,4.457142857142857,3.9714285714285715,5.142857142857143,0,0.0,0.0,0.0011111111111111111,0.006111111111111111,0.02666666666666667,0.035555555555555556,0.025,0.08333333333333333,0.11666666666666667,0.7055555555555556,0:00:00.331000
5.538461538461538,4.0,3.5384615384615383,5.076923076923077,0,0.0,0.0,0.0011111111111111111,0.0033333333333333335,0.01888888888888889,0.02666666666666667,0.022222222222222223,0.10666666666666667,0.17,0.6511111111111111,5.375,3.9375,3.5,4.9375,0,0.0,0.0,0.0009523809523809524,0.002857142857142857,0.021904761904761906,0.025714285714285714,0.023809523809523808,0.09523809523809523,0.1619047619047619,0.6676190476190477,5.5,4.15,3.55,4.9,0,0.0,0.0,0.0008333333333333334,0.0033333333333333335,0.021666666666666667,0.030833333333333334,0.025,0.09416666666666666,0.14666666666666667,0.6775,6.166666666666667,4.833333333333333,4.125,5.458333333333333,0,0.0,0.0,0.0022222222222222222,0.008888888888888889,0.02666666666666667,0.034074074074074076,0.027407407407407408,0.09925925925925926,0.13777777777777778,0.6637037037037037,6.0,4.666666666666667,4.037037037037037,5.37037037037037,0,0.0,0.0,0.002,0.008,0.02666666666666667,0.03266666666666666,0.027333333333333334,0.09533333333333334,0.12933333333333333,0.6786666666666666,5.870967741935484,4.612903225806452,4.064516129032258,5.32258064516129,0,0.0,0.0,0.0018181818181818182,0.007272727272727273,0.02666666666666667,0.03696969696969697,0.025454545454545455,0.09212121212121212,0.12484848484848485,0.6848484848484848,5.878787878787879,4.636363636363637,4.090909090909091,5.333333333333333,0,0.0,0.0,0.0016666666666666668,0.0077777777777777776,0.026111111111111113,0.035,0.024444444444444446,0.08944444444444444,0.125,0.6905555555555556,0:00:00.349000
5.352941176470588,4.0588235294117645,3.5294117647058822,4.823529411764706,0,0.0,0.0,0.0011111111111111111,0.0033333333333333335,0.01888888888888889,0.03666666666666667,0.03222222222222222,0.12,0.14444444444444443,0.6433333333333333,5.2631578947368425,4.0,3.473684210526316,4.7368421052631575,0,0.0,0.0,0.0009523809523809524,0.002857142857142857,0.018095238095238095,0.035238095238095235,0.029523809523809525,0.10761904761904761,0.15523809523809523,0.6504761904761904,5.181818181818182,3.9545454545454546,3.4545454545454546,4.681818181818182,0,0.0,0.0,0.0008333333333333334,0.0025,0.020833333333333332,0.03333333333333333,0.03,0.0975,0.15166666666666667,0.6633333333333333,5.3076923076923075,4.115384615384615,3.5,4.6923076923076925,0,0.0,0.0,0.0007407407407407407,0.002962962962962963,0.02074074074074074,0.037037037037037035,0.03037037037037037,0.0962962962962963,0.13925925925925925,0.6725925925925926,5.866666666666666,4.666666666666667,3.966666666666667,5.166666666666667,0,0.0,0.0,0.002,0.008,0.025333333333333333,0.03933333333333333,0.032,0.1,0.12933333333333333,0.664,5.757575757575758,4.545454545454546,3.909090909090909,5.121212121212121,0,0.0,0.0,0.0018181818181818182,0.007272727272727273,0.025454545454545455,0.037575757575757575,0.03151515151515152,0.09696969696969697,0.12363636363636364,0.6757575757575758,5.675675675675675,4.513513513513513,3.945945945945946,5.108108108108108,0,0.0,0.0,0.0016666666666666668,0.006666666666666667,0.025555555555555557,0.04111111111111111,0.029444444444444443,0.09388888888888888,0.12055555555555555,0.6811111111111111,0:00:00.339000
4.9411764705882355,3.823529411764706,3.235294117647059,4.352941176470588,0,0.0,0.0,0.0011111111111111111,0.0033333333333333335,0.016666666666666666,0.03111111111111111,0.03666666666666667,0.08,0.15444444444444444,0.6766666666666666,4.9411764705882355,3.823529411764706,3.235294117647059,4.352941176470588,0,0.0,0.0,0.0009523809523809524,0.002857142857142857,0.014285714285714285,0.02666666666666667,0.03142857142857143,0.06857142857142857,0.13238095238095238,0.7228571428571429,5.0,3.857142857142857,3.2857142857142856,4.428571428571429,0,0.0,0.0,0.0008333333333333334,0.0025,0.015833333333333335,0.03166666666666667,0.028333333333333332,0.09416666666666666,0.135,0.6916666666666667,5.045454545454546,3.8636363636363638,3.3181818181818183,4.5,0,0.0,0.0,0.0007407407407407407,0.0022222222222222222,0.015555555555555555,0.02962962962962963,0.025925925925925925,0.0874074074074074,0.1451851851851852,0.6933333333333334,5.0,3.84,3.32,4.48,0,0.0,0.0,0.0006666666666666666,0.002,0.018,0.028666666666666667,0.02666666666666667,0.08133333333333333,0.142,0.7006666666666667,5.137931034482759,4.0,3.3793103448275863,4.517241379310345,0,0.0,0.0,0.0006060606060606061,0.0024242424242424242,0.01818181818181818,0.03212121212121212,0.02727272727272727,0.08181818181818182,0.13272727272727272,0.7048484848484848,5.666666666666667,4.515151515151516,3.8181818181818183,4.96969696969697,0,0.0,0.0,0.0016666666666666668,0.006666666666666667,0.022222222222222223,0.034444444444444444,0.028888888888888888,0.08666666666666667,0.1272222222222222,0.6922222222222222,0:00:00.325000
5.7368421052631575,4.526315789473684,3.6315789473684212,4.842105263157895,0,0.0,0.0,0.0022222222222222222,0.006666666666666667,0.024444444444444446,0.03333333333333333,0.04111111111111111,0.08222222222222222,0.1511111111111111,0.6588888888888889,5.8,4.4,3.55,4.95,0,0.0,0.0,0.0019047619047619048,0.005714285714285714,0.02095238095238095,0.029523809523809525,0.039047619047619046,0.08095238095238096,0.14666666666666667,0.6752380952380952,5.761904761904762,4.380952380952381,3.5714285714285716,4.9523809523809526,0,0.0,0.0,0.0016666666666666668,0.005,0.019166666666666665,0.028333333333333332,0.034166666666666665,0.08666666666666667,0.14166666666666666,0.6833333333333333,5.75,4.333333333333333,3.5416666666666665,4.958333333333333,0,0.0,0.0,0.0014814814814814814,0.0044444444444444444,0.01925925925925926,0.03037037037037037,0.03111111111111111,0.09407407407407407,0.1385185185185185,0.6807407407407408,5.769230769230769,4.3076923076923075,3.576923076923077,5.038461538461538,0,0.0,0.0,0.0013333333333333333,0.004,0.02,0.03,0.03,0.088,0.14733333333333334,0.6793333333333333,5.6875,4.34375,3.5625,4.90625,0,0.0,0.0,0.0012121212121212121,0.004242424242424243,0.022424242424242423,0.03393939393939394,0.03212121212121212,0.0903030303030303,0.1412121212121212,0.6745454545454546,5.7272727272727275,4.333333333333333,3.5757575757575757,4.96969696969697,0,0.0,0.0,0.0016666666666666668,0.0044444444444444444,0.022222222222222223,0.03111111111111111,0.030555555555555555,0.08722222222222223,0.13111111111111112,0.6916666666666667,0:00:00.391000
5.6,4.4,3.2666666666666666,4.466666666666667,0,0.0,0.0,0.0011111111111111111,0.0033333333333333335,0.014444444444444444,0.024444444444444446,0.04,0.07555555555555556,0.10555555555555556,0.7355555555555555,6.2,4.466666666666667,3.3333333333333335,5.066666666666666,0,0.0,0.0,0.0009523809523809524,0.002857142857142857,0.012380952380952381,0.021904761904761906,0.039047619047619046,0.08190476190476191,0.13142857142857142,0.7095238095238096,5.681818181818182,4.363636363636363,3.409090909090909,4.7272727272727275,0,0.0,0.0,0.0016666666666666668,0.005,0.02,0.0275,0.03833333333333333,0.0825,0.135,0.69,5.608695652173913,4.260869565217392,3.347826086956522,4.695652173913044,0,0.0,0.0,0.0014814814814814814,0.0044444444444444444,0.017777777777777778,0.025185185185185185,0.0362962962962963,0.07925925925925927,0.13037037037037036,0.7051851851851851,5.541666666666667,4.25,3.375,4.666666666666667,0,0.0,0.0,0.0013333333333333333,0.004,0.016666666666666666,0.024666666666666667,0.03266666666666666,0.08866666666666667,0.12866666666666668,0.7033333333333334,5.555555555555555,4.222222222222222,3.3703703703703702,4.703703703703703,0,0.0,0.0,0.0012121212121212121,0.0036363636363636364,0.01696969696969697,0.02666666666666667,0.030303030303030304,0.08969696969696969,0.12848484848484848,0.703030303030303,5.566666666666666,4.2,3.4,4.766666666666667,0,0.0,0.0,0.0011111111111111111,0.0033333333333333335,0.01888888888888889,0.02722222222222222,0.030555555555555555,0.08611111111111111,0.1361111111111111,0.6966666666666667,0:00:00.306000
